mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
HDAC10,hsa-mir-3648,-0.194397638,3.36E-05,0.000723326,0.646302504,1.15E-09,8.43E-08,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.34946384,0.48030043
NFIA,hsa-mir-370,0.127239176,0.006942008,0.047821475,-0.280001899,0.018031223,0.060111804,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.601803122,1.024103751
SH3GLB1,hsa-mir-424,0.177125289,0.000161539,0.002583928,-0.421380114,0.000252646,0.002181672,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.798130572,2.337031822
B3GALNT1,hsa-mir-3653,0.115503773,0.014330971,0.081119386,-0.420044472,0.000265572,0.002270111,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.437305634,0.186139371
ARHGAP6,hsa-mir-337,0.164621725,0.000460965,0.005954247,-0.398467999,0.000578141,0.004206637,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.195882277,1.98593749
ESRP1,hsa-mir-93,0.257092762,3.28E-08,1.98E-06,-0.52025041,3.32E-06,6.56E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.334529909,2.84722477
C16orf70,hsa-mir-3188,-0.117988582,0.012352621,0.072913874,0.485705852,1.76E-05,0.000255452,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.403363515,0.259635386
AGBL3,hsa-mir-17,-0.115609734,0.014241236,0.080755073,0.353279805,0.002510758,0.013279386,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.887671035,2.992725113
C4orf46,hsa-mir-425,0.177840395,0.000151802,0.002456782,-0.269149649,0.023225903,0.072679593,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.815205696,2.176087913
OTUD7A,hsa-mir-100,0.115973643,0.013936802,0.079531025,-0.324510447,0.005762772,0.025260975,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.580766875,1.665115651
METRNL,hsa-mir-21,0.290725459,3.40E-10,3.41E-08,-0.530437133,1.96E-06,4.25E-05,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.758781751,9.454605556
KLHL6,hsa-mir-1246,-0.121941715,0.009699752,0.061192332,0.364928117,0.001753871,0.010051491,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.614855507,1.301821997
SLC39A7,hsa-mir-3690,-0.140133353,0.002922347,0.02496277,0.499643892,9.17E-06,0.000150598,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.877808225,0.626945073
TSPAN32,hsa-mir-1306,-0.121238185,0.010131167,0.063166067,0.371683755,0.001415679,0.008499443,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.511012059,0.165290837
MEX3A,hsa-mir-942,0.149121449,0.001530949,0.015216366,-0.439922429,0.000123661,0.001235788,targetprofiler-NO,targetscan-Yes,miRanda-NO,18.56530728,1.084272732
DNAJC18,hsa-mir-940,0.261686402,1.82E-08,1.18E-06,-0.377268203,0.001181815,0.007372543,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.575431409,0.520034587
GLI3,hsa-mir-663,0.339524586,1.41E-13,2.81E-11,-0.307495411,0.009092917,0.035781158,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.839450359,0.994663903
TBCEL,hsa-mir-141,-0.249116797,8.87E-08,4.70E-06,0.319507451,0.00660727,0.028027566,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.621925282,6.418746199
C17orf53,hsa-mir-2355,0.138379078,0.003301532,0.027379176,-0.372164592,0.001394014,0.008397692,targetprofiler-NO,targetscan-Yes,miRanda-NO,7.502374522,3.856028813
AMOTL1,hsa-mir-494,0.167526997,0.00036363,0.004940498,-0.315245473,0.007410632,0.030611263,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.298204004,1.703906019
PREB,hsa-mir-140,-0.21835176,3.01E-06,9.63E-05,0.538970884,1.24E-06,2.91E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.701059156,0.480769221
ALDH3A2,hsa-mir-1288,0.168157874,0.000345198,0.004739683,-0.433689755,0.000157952,0.001503263,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.994687088,0.501156299
ELK3,hsa-mir-561,-0.126055511,0.007488618,0.05057749,0.310444144,0.008417162,0.033733785,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.836939371,6.217686565
TRIM68,hsa-mir-107,0.124532785,0.008248226,0.054323367,-0.278896497,0.018510245,0.061310986,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.443320589,1.410173224
MTBP,hsa-mir-3652,0.20860908,8.31E-06,0.000226524,-0.263757183,0.026247919,0.079662842,targetprofiler-Yes,targetscan-NO,miRanda-NO,3.945308452,0.923649388
CD247,hsa-mir-200a,-0.169960113,0.000297229,0.004210351,0.653906993,6.29E-10,5.05E-08,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.699827543,4.354864396
MTMR2,hsa-mir-570,0.110472685,0.019205458,0.099979993,-0.395825405,0.000633684,0.004523228,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.054841091,4.047866165
BSPRY,hsa-mir-193a,-0.145294986,0.002024897,0.018878352,0.259194809,0.029058174,0.085948948,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.024511827,0.228642119
PAIP2,hsa-mir-221,-0.148360734,0.001619312,0.015895086,0.280976086,0.017617904,0.059077347,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.780144675,1.084525267
SPATA5L1,hsa-mir-326,-0.116953275,0.013145553,0.076242739,0.318403972,0.006807557,0.028667435,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.596065503,0.140245966
DIS3,hsa-mir-2116,0.114323239,0.01536485,0.085278888,-0.490824587,1.39E-05,0.000210918,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.958333403,0.324441306
CPM,hsa-mir-1288,0.126530426,0.007264845,0.049453754,-0.392244508,0.000716698,0.00497911,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.856071097,0.501156299
FOXP2,hsa-mir-1292,0.178062338,0.000148894,0.002419826,-0.266179281,0.024851758,0.076499244,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.00978961,0.219722448
MPP2,hsa-mir-18b,0.214131859,4.70E-06,0.000140374,-0.3695401,0.001516005,0.008964618,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.61515144,1.237985313
FAM171B,hsa-mir-570,0.145065676,0.002058687,0.019118977,-0.339445045,0.003780016,0.018255592,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.711069269,4.047866165
DCUN1D4,hsa-mir-3680,0.12580385,0.007609677,0.051180828,-0.356110693,0.002303923,0.012418824,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.260436956,0.89172428
PI4K2A,hsa-mir-4326,-0.122511141,0.009362604,0.059621561,0.576499448,1.43E-07,4.86E-06,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.832042669,0.631052325
ACVR1,hsa-mir-27a,0.116559441,0.013458764,0.077555154,-0.355590622,0.002340736,0.012574558,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.229306472,1.321651718
FGL2,hsa-mir-17,-0.193030536,3.83E-05,0.000803628,0.273499206,0.021008598,0.067434772,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.629703327,2.992725113
HEATR2,hsa-mir-17,0.185299055,7.82E-05,0.001439817,-0.363296985,0.001845712,0.01045659,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.94139726,2.992725113
ANKRD10,hsa-mir-152,-0.163453712,0.00050653,0.006412684,0.331800228,0.004702676,0.021603462,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.39450472,1.166976044
ZNF664,hsa-mir-616,0.162212523,0.000559512,0.006941379,-0.403262461,0.00048855,0.003682337,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.118225991,1.999841265
COL8A1,hsa-mir-3170,-0.140781424,0.002792601,0.02411507,0.5058703,6.79E-06,0.000117752,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.917730167,2.592290267
MPPED2,hsa-mir-877,0.372557739,4.44E-16,1.29E-13,-0.433323159,0.000160219,0.001520326,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.128222545,0.222989359
ATPAF2,hsa-mir-214,-0.112708865,0.016884329,0.091215993,0.389136313,0.000796634,0.005409098,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.206150185,0.782313927
AGFG1,hsa-mir-140,-0.155803163,0.000924808,0.010282972,0.311364199,0.008215508,0.033126088,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.983160645,0.480769221
ARID3A,hsa-mir-130a,0.331617035,5.50E-13,9.84E-11,-0.309269697,0.008680855,0.034537246,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.88999473,2.062070122
NLRP3,hsa-mir-30e,0.114288348,0.015396377,0.085399663,-0.259817038,0.028660594,0.085056144,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.490819161,1.305505937
BMPR1A,hsa-mir-520f,0.143723511,0.00226702,0.020576021,-0.572827354,1.79E-07,5.85E-06,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.722638926,2.667642573
CHTF8,hsa-mir-1301,-0.171415561,0.000263111,0.003824649,0.39884891,0.000570511,0.004163087,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.933090541,0.762555719
PTGIR,hsa-mir-331,-0.132870395,0.004800305,0.036347361,0.31170658,0.008141553,0.03289828,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.436743652,0.691353428
FKBP14,hsa-mir-3652,0.131046686,0.005417667,0.039789798,-0.306060237,0.009438617,0.036805487,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.713546422,0.923649388
RNF182,hsa-mir-1246,0.264544195,1.26E-08,8.50E-07,-0.363268942,0.001847328,0.010463251,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.270193734,1.301821997
PHLDB1,hsa-mir-760,-0.187076649,6.65E-05,0.001263067,0.324205577,0.005811368,0.025425663,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.907294155,0.561842263
RRAGA,hsa-mir-424,0.296448408,1.47E-10,1.61E-08,-0.295467475,0.012363889,0.045204848,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.743239441,2.337031822
ATG4B,hsa-let-7c,-0.196723169,2.69E-05,0.000602012,0.442056703,0.000113595,0.001154452,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.393321407,0.245059997
RAB11FIP2,hsa-mir-2110,0.185192299,7.90E-05,0.001451262,-0.40974674,0.000387488,0.003065774,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.629205433,0.124389066
MEGF6,hsa-mir-3648,-0.150585416,0.001373235,0.013984251,0.360524814,0.002011752,0.01118282,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.764720999,0.48030043
RBBP9,hsa-mir-522,0.283882559,9.07E-10,8.24E-08,-0.254903954,0.031928184,0.092179492,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.973379675,2.862756313
SMARCAD1,hsa-mir-935,0.210936603,6.54E-06,0.000185361,-0.308122792,0.008945303,0.035335174,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.192526916,0.201125559
LRRC61,hsa-mir-20a,0.15982845,0.000675987,0.008059672,-0.330140492,0.004927539,0.022398689,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.517062931,5.102578669
ATP6V1B2,hsa-mir-3127,-0.136943047,0.00364459,0.029529363,0.408463432,0.000405826,0.003179679,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.672502605,0.53594624
AEBP2,hsa-mir-200c,0.263335888,1.47E-08,9.77E-07,-0.306276757,0.009385739,0.036652582,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.169135656,0.972717091
CDC25A,hsa-mir-1976,-0.179118676,0.000135755,0.002246645,0.451722895,7.68E-05,0.000842805,targetprofiler-Yes,targetscan-Yes,miRanda-NO,6.397426114,0.13719764
MLF1,hsa-mir-3074,0.198466423,2.28E-05,0.000524044,-0.321568516,0.006247015,0.02686063,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.961653478,0.294841078
CHST2,hsa-mir-580,0.112462969,0.01712695,0.092145778,-0.297544274,0.011735269,0.043438874,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.472392679,6.013095824
C15orf56,hsa-mir-181c,0.209907762,7.27E-06,0.000202514,-0.299837717,0.011073466,0.041566428,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.990419526,1.735162692
CD93,hsa-mir-1306,-0.146041171,0.001918421,0.018111435,0.396507327,0.000618905,0.004440404,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.214605173,0.165290837
VPS13D,hsa-mir-642a,0.137881969,0.003416821,0.028105415,-0.274694468,0.020431857,0.06602941,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.648735979,0.316254954
ABL2,hsa-mir-3161,-0.161249816,0.000604101,0.007379588,0.574014095,1.66E-07,5.52E-06,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.249909664,1.60248095
TNIK,hsa-mir-1229,0.127820553,0.006686842,0.046505201,-0.278017444,0.018898916,0.062298257,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.632482391,0.779689572
CHST3,hsa-mir-548v,-0.165297255,0.000436382,0.005701087,0.459106371,5.65E-05,0.000657572,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.007151679,9.801671596
RC3H1,hsa-mir-221,-0.163761823,0.00049412,0.006290508,0.262060473,0.027264955,0.081979794,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.80320072,1.084525267
PLB1,hsa-mir-1254,-0.114095091,0.015572033,0.086094698,0.480309129,2.25E-05,0.000312008,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.349866556,0.700672196
VPS13D,hsa-mir-140,0.289489588,4.07E-10,4.02E-08,-0.335258925,0.004263063,0.020025978,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.648735979,0.480769221
UACA,hsa-mir-1276,0.186333491,7.12E-05,0.00133497,-0.387039832,0.000855032,0.005720049,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.470387914,1.687250082
C9orf86,hsa-mir-3178,-0.187768852,6.25E-05,0.001198794,0.356097921,0.002304821,0.012422803,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.225086254,0.70319712
PKD1,hsa-mir-200c,-0.120211877,0.010791053,0.066131438,0.424160486,0.000227571,0.002008972,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.833679483,0.972717091
KDM6A,hsa-mir-1912,0.158305024,0.000761778,0.008848231,-0.324813301,0.005714853,0.025100477,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.017667855,4.030593037
WDHD1,hsa-mir-590,0.197723995,2.45E-05,0.000556037,-0.471032631,3.39E-05,0.00043489,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.798282207,4.834732347
FAM100A,hsa-mir-2110,-0.156778372,0.000857766,0.009698346,0.584395243,8.77E-08,3.24E-06,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.105043296,0.124389066
CACNA1D,hsa-mir-190b,0.118063565,0.012296867,0.072678207,-0.33829528,0.003907589,0.01873266,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.766945917,1.496345283
FAM115C,hsa-mir-1266,-0.125260155,0.007877203,0.052502598,0.528431987,2.17E-06,4.63E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.859032786,0.604673894
ELFN2,hsa-mir-616,-0.151824345,0.001251584,0.013008567,0.378410401,0.001138519,0.007163512,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.341764477,1.999841265
QKI,hsa-mir-496,0.19974352,2.01E-05,0.00047274,-0.294963246,0.012520842,0.045641393,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.431368972,2.570461959
XPO6,hsa-mir-580,0.115381638,0.014435019,0.081541795,-0.287209239,0.015160805,0.052764594,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.386231762,6.013095824
TIMP3,hsa-mir-3170,-0.168695135,0.000330192,0.004577044,0.31220847,0.008034197,0.032566451,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.263153828,2.592290267
TTLL5,hsa-mir-320a,0.142407535,0.002489806,0.022104007,-0.260066299,0.028502617,0.084700131,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.062220541,0.462748324
SIRPB2,hsa-mir-1266,-0.130518374,0.005609395,0.040825148,0.502287726,8.08E-06,0.000135675,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.41629155,0.604673894
ESCO1,hsa-mir-92b,0.121233073,0.010134363,0.06318063,-0.491622593,1.34E-05,0.000204489,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.439466974,0.563353043
RAD54L,hsa-mir-95,0.127774267,0.006706845,0.046608149,-0.334289579,0.004382436,0.020450047,targetprofiler-NO,targetscan-NO,miRanda-Yes,13.84333713,1.263746584
CBX2,hsa-mir-580,0.112456428,0.017133446,0.092171982,-0.379282712,0.001106425,0.007003088,targetprofiler-NO,targetscan-Yes,miRanda-NO,5.326549839,6.013095824
COL8A1,hsa-mir-379,0.133479185,0.004608806,0.035244307,-0.261354125,0.027698051,0.082924154,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.917730167,2.136120779
RASAL2,hsa-mir-155,0.140238746,0.00290088,0.024821008,-0.400469091,0.000539071,0.003980346,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.655798944,1.99659512
C2orf69,hsa-mir-3140,0.215029411,4.27E-06,0.000129791,-0.260051729,0.02851183,0.084720449,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.073197249,1.978277606
KIAA1755,hsa-mir-1266,-0.193218167,3.76E-05,0.000792302,0.444063514,0.000104825,0.001082179,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.72199529,0.604673894
KIAA1841,hsa-mir-93,0.151041319,0.001327259,0.013611296,-0.255727637,0.031359531,0.090953685,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.573556499,2.84722477
SORBS2,hsa-mir-452,-0.164867588,0.000451872,0.005861611,0.420466168,0.000261427,0.002241444,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.907453291,1.577522073
C8orf44,hsa-mir-30d,0.164188203,0.000477412,0.0061212,-0.379735937,0.001090075,0.006921055,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.153565673,0.567996808
RAB6A,hsa-mir-520f,0.233708993,5.50E-07,2.27E-05,-0.380913008,0.001048629,0.006717171,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.882719868,2.667642573
ARHGAP5,hsa-mir-522,0.182812604,9.79E-05,0.001725003,-0.54355506,9.66E-07,2.37E-05,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.037413426,2.862756313
SHANK2,hsa-mir-629,0.166862756,0.000384025,0.005159661,-0.29906989,0.011291328,0.04217623,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.721085711,2.570630447
SHANK2,hsa-mir-1275,0.119748015,0.0111016,0.067507856,-0.285811842,0.015684351,0.054126698,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.721085711,0.502603193
ADH6,hsa-mir-1275,0.353414069,1.18E-14,2.80E-12,-0.261301912,0.027730294,0.082994643,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.981308921,0.502603193
CD207,hsa-mir-107,-0.111166883,0.018456799,0.09718143,0.268780487,0.023422919,0.073135342,targetprofiler-Yes,targetscan-NO,miRanda-NO,3.479155637,1.410173224
MBOAT7,hsa-mir-21,0.238869453,3.03E-07,1.37E-05,-0.411576523,0.000362649,0.002908627,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.604002681,9.454605556
CPSF6,hsa-mir-541,0.134572801,0.004282039,0.033358338,-0.672962347,1.29E-10,1.32E-08,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.611160654,1.72573419
CRTC2,hsa-mir-605,-0.141877704,0.002585007,0.022743374,0.290633098,0.01394122,0.049523481,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.315712599,0.053382098
C9orf86,hsa-mir-632,-0.116099257,0.013833056,0.079115955,0.298085413,0.011576099,0.042982471,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.225086254,0.782693986
ZNF354C,hsa-mir-520f,0.179585196,0.000130305,0.002173548,-0.290643488,0.013937652,0.049514506,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.789661521,2.667642573
LRRC37A,hsa-mir-421,-0.124802372,0.008108933,0.053653063,0.282553628,0.016965823,0.057422248,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.377150503,1.942162381
FGL2,hsa-mir-664,-0.146128088,0.001906358,0.018026071,0.26508962,0.025471882,0.077901696,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.629703327,1.340401801
TRAPPC6B,hsa-mir-522,0.19372636,3.58E-05,0.000762017,-0.417089444,0.000296349,0.002475664,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.177357584,2.862756313
PPFIBP1,hsa-mir-132,0.176528229,0.000170115,0.002694903,-0.437353834,0.000136863,0.001340372,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.444650655,0.668340191
PARP10,hsa-mir-744,-0.165058855,0.000444915,0.005789425,0.748811219,5.97E-14,1.88E-11,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.442776206,0.472362536
RPS6KA6,hsa-mir-183,0.115549825,0.01429191,0.080955655,-0.46908006,3.69E-05,0.000466276,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.711145871,6.58148851
RHOJ,hsa-mir-579,-0.171889222,0.000252822,0.003704003,0.2679683,0.023861368,0.074175914,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.256903386,4.012084879
PDXK,hsa-mir-1288,-0.116573011,0.013447864,0.077510166,0.342438475,0.003465071,0.01706654,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.784859098,0.501156299
NDST1,hsa-mir-22,0.11524916,0.014548631,0.081989068,-0.339578203,0.003765483,0.01819876,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.335330813,2.492736101
DNMBP,hsa-mir-376c,-0.136204711,0.003833269,0.03067996,0.295423102,0.012377632,0.045242722,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.394538963,1.925411416
LRRK2,hsa-mir-580,-0.187509072,6.40E-05,0.001222289,0.339558651,0.003767614,0.018207413,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.239222991,6.013095824
DACT3,hsa-mir-136,0.112731103,0.016862536,0.091134507,-0.315598563,0.007340965,0.030390982,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.551131346,3.401310501
WNT9B,hsa-mir-942,-0.142131995,0.002538909,0.022434401,0.311864586,0.008107621,0.03279369,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.363184059,1.084272732
OMA1,hsa-mir-652,0.12069628,0.010474994,0.064719792,-0.370338329,0.001477922,0.008789171,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.365075727,0.540629022
ALPL,hsa-mir-3652,-0.166731771,0.00038817,0.005202605,0.317589195,0.006958849,0.029159105,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.396484311,0.923649388
DEK,hsa-mir-1292,0.185043134,8.01E-05,0.001467194,-0.376467468,0.001213048,0.007526066,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.371475512,0.219722448
C17orf107,hsa-mir-150,-0.114069992,0.015594975,0.086183316,0.50208056,8.16E-06,0.000136779,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.521077632,0.327569855
APOBEC3C,hsa-mir-877,-0.212152471,5.77E-06,0.000166872,0.353979506,0.002458146,0.013063636,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.913505755,0.222989359
ZBTB39,hsa-mir-3174,0.113876815,0.015772542,0.086876773,-0.252298356,0.033784262,0.09617383,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.271706493,3.482985051
STEAP4,hsa-mir-130a,-0.151185542,0.001313012,0.013497918,0.274886224,0.020340599,0.065812267,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.629763843,2.062070122
KIAA0408,hsa-mir-30d,0.233084665,5.91E-07,2.42E-05,-0.318164948,0.006851638,0.028808348,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.162976873,0.567996808
ZNF599,hsa-mir-197,0.17676851,0.000166614,0.002650541,-0.252813122,0.033410587,0.0953706,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.915576687,0.06094867
BRF1,hsa-mir-1274b,-0.14861942,0.001588752,0.015657798,0.497018296,1.04E-05,0.000166655,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.396638532,0.588306338
ANKRD6,hsa-mir-370,0.145323534,0.002020726,0.018846648,-0.465645814,4.28E-05,0.000525872,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.665024266,1.024103751
DUSP1,hsa-mir-203,0.13108236,0.005404936,0.039719891,-0.438416712,0.00013125,0.001296831,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.322051933,3.019238439
KCTD15,hsa-mir-758,0.121674823,0.009861454,0.061929708,-0.626778369,4.99E-09,2.91E-07,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.721484025,2.365946043
WIPF1,hsa-mir-877,-0.207440188,9.35E-06,0.000250176,0.487552068,1.62E-05,0.000238362,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.843261468,0.222989359
